date,clade_samples,total_samples,Nextstrain_clade,clade_pct
2020-02-16,0,NA,22A (Omicron),1e-5
2020-02-16,0,NA,22B (Omicron),1e-5
2020-02-16,0,NA,22C (Omicron),1e-5
2020-02-16,0,NA,22D (Omicron),1e-5
2020-02-16,0,NA,22E (Omicron),1e-5
2020-02-16,0,NA,22F (Omicron),1e-5
2020-02-16,0,NA,23A (Omicron),1e-5
2020-02-16,0,NA,recombinant,1e-5
2020-02-17,0,NA,19A,1e-5
2020-02-17,0,NA,19B,1e-5
2020-02-17,0,NA,20A,1e-5
2020-02-17,0,NA,20B,1e-5
2020-02-17,0,NA,20C,1e-5
2020-02-17,0,NA,20D,1e-5
2020-02-17,0,NA,20E (EU1),1e-5
2020-02-17,0,NA,20G,1e-5
2020-02-17,0,NA,"20H (Beta, V2)",1e-5
2020-02-17,0,NA,"20I (Alpha, V1)",1e-5
2020-02-17,0,NA,"20J (Gamma, V3)",1e-5
2020-02-17,0,NA,21A (Delta),1e-5
2020-02-17,0,NA,21B (Kappa),1e-5
2020-02-17,0,NA,21C (Epsilon),1e-5
2020-02-17,0,NA,21D (Eta),1e-5
2020-02-17,0,NA,21F (Iota),1e-5
2020-02-17,0,NA,21G (Lambda),1e-5
2020-02-17,0,NA,21H (Mu),1e-5
2020-02-17,0,NA,21I (Delta),1e-5
2020-02-17,0,NA,21J (Delta),1e-5
2020-02-17,0,NA,21K (Omicron),1e-5
2020-02-17,0,NA,21L (Omicron),1e-5
2020-02-17,0,NA,21M (Omicron),1e-5
2020-02-17,0,NA,22A (Omicron),1e-5
2020-02-17,0,NA,22B (Omicron),1e-5
2020-02-17,0,NA,22C (Omicron),1e-5
2020-02-17,0,NA,22D (Omicron),1e-5
2020-02-17,0,NA,22E (Omicron),1e-5
2020-02-17,0,NA,22F (Omicron),1e-5
2020-02-17,0,NA,23A (Omicron),1e-5
2020-02-17,0,NA,recombinant,1e-5
2020-02-18,0,NA,19A,1e-5
2020-02-18,0,NA,19B,1e-5
2020-02-18,0,NA,20A,1e-5
2020-02-18,0,NA,20B,1e-5
2020-02-18,0,NA,20C,1e-5
2020-02-18,0,NA,20D,1e-5
2020-02-18,0,NA,20E (EU1),1e-5
2020-02-18,0,NA,20G,1e-5
2020-02-18,0,NA,"20H (Beta, V2)",1e-5
2020-02-18,0,NA,"20I (Alpha, V1)",1e-5
2020-02-18,0,NA,"20J (Gamma, V3)",1e-5
2020-02-18,0,NA,21A (Delta),1e-5
2020-02-18,0,NA,21B (Kappa),1e-5
2020-02-18,0,NA,21C (Epsilon),1e-5
2020-02-18,0,NA,21D (Eta),1e-5
2020-02-18,0,NA,21F (Iota),1e-5
2020-02-18,0,NA,21G (Lambda),1e-5
2020-02-18,0,NA,21H (Mu),1e-5
2020-02-18,0,NA,21I (Delta),1e-5
2020-02-18,0,NA,21J (Delta),1e-5
2020-02-18,0,NA,21K (Omicron),1e-5
2020-02-18,0,NA,21L (Omicron),1e-5
2020-02-18,0,NA,21M (Omicron),1e-5
2020-02-18,0,NA,22A (Omicron),1e-5
2020-02-18,0,NA,22B (Omicron),1e-5
2020-02-18,0,NA,22C (Omicron),1e-5
2020-02-18,0,NA,22D (Omicron),1e-5
2020-02-18,0,NA,22E (Omicron),1e-5
2020-02-18,0,NA,22F (Omicron),1e-5
2020-02-18,0,NA,23A (Omicron),1e-5
2020-02-18,0,NA,recombinant,1e-5
2020-02-19,0,NA,19A,1e-5
2020-02-19,0,NA,19B,1e-5
2020-02-19,0,NA,20A,1e-5
2020-02-19,0,NA,20B,1e-5
2020-02-19,0,NA,20C,1e-5
2020-02-19,0,NA,20D,1e-5
2020-02-19,0,NA,20E (EU1),1e-5
2020-02-19,0,NA,20G,1e-5
2020-02-19,0,NA,"20H (Beta, V2)",1e-5
2020-02-19,0,NA,"20I (Alpha, V1)",1e-5
2020-02-19,0,NA,"20J (Gamma, V3)",1e-5
2020-02-19,0,NA,21A (Delta),1e-5
2020-02-19,0,NA,21B (Kappa),1e-5
2020-02-19,0,NA,21C (Epsilon),1e-5
2020-02-19,0,NA,21D (Eta),1e-5
2020-02-19,0,NA,21F (Iota),1e-5
2020-02-19,0,NA,21G (Lambda),1e-5
2020-02-19,0,NA,21H (Mu),1e-5
2020-02-19,0,NA,21I (Delta),1e-5
2020-02-19,0,NA,21J (Delta),1e-5
2020-02-19,0,NA,21K (Omicron),1e-5
2020-02-19,0,NA,21L (Omicron),1e-5
2020-02-19,0,NA,21M (Omicron),1e-5
2020-02-19,0,NA,22A (Omicron),1e-5
2020-02-19,0,NA,22B (Omicron),1e-5
2020-02-19,0,NA,22C (Omicron),1e-5
2020-02-19,0,NA,22D (Omicron),1e-5
2020-02-19,0,NA,22E (Omicron),1e-5
2020-02-19,0,NA,22F (Omicron),1e-5
2020-02-19,0,NA,23A (Omicron),1e-5
2020-02-19,0,NA,recombinant,1e-5
2020-02-20,0,NA,19A,1e-5
2020-02-20,0,NA,19B,1e-5
2020-02-20,0,NA,20A,1e-5
2020-02-20,0,NA,20B,1e-5
2020-02-20,0,NA,20C,1e-5
2020-02-20,0,NA,20D,1e-5
2020-02-20,0,NA,20E (EU1),1e-5
2020-02-20,0,NA,20G,1e-5
2020-02-20,0,NA,"20H (Beta, V2)",1e-5
2020-02-20,0,NA,"20I (Alpha, V1)",1e-5
2020-02-20,0,NA,"20J (Gamma, V3)",1e-5
2020-02-20,0,NA,21A (Delta),1e-5
2020-02-20,0,NA,21B (Kappa),1e-5
2020-02-20,0,NA,21C (Epsilon),1e-5
2020-02-20,0,NA,21D (Eta),1e-5
2020-02-20,0,NA,21F (Iota),1e-5
2020-02-20,0,NA,21G (Lambda),1e-5
2020-02-20,0,NA,21H (Mu),1e-5
2020-02-20,0,NA,21I (Delta),1e-5
2020-02-20,0,NA,21J (Delta),1e-5
2020-02-20,0,NA,21K (Omicron),1e-5
2020-02-20,0,NA,21L (Omicron),1e-5
2020-02-20,0,NA,21M (Omicron),1e-5
2020-02-20,0,NA,22A (Omicron),1e-5
2020-02-20,0,NA,22B (Omicron),1e-5
2020-02-20,0,NA,22C (Omicron),1e-5
2020-02-20,0,NA,22D (Omicron),1e-5
2020-02-20,0,NA,22E (Omicron),1e-5
2020-02-20,0,NA,22F (Omicron),1e-5
2020-02-20,0,NA,23A (Omicron),1e-5
2020-02-20,0,NA,recombinant,1e-5
2020-02-21,0,NA,19A,1e-5
2020-02-21,0,NA,19B,1e-5
2020-02-21,0,NA,20A,1e-5
2020-02-21,0,NA,20B,1e-5
2020-02-21,0,NA,20C,1e-5
2020-02-21,0,NA,20D,1e-5
2020-02-21,0,NA,20E (EU1),1e-5
2020-02-21,0,NA,20G,1e-5
2020-02-21,0,NA,"20H (Beta, V2)",1e-5
2020-02-21,0,NA,"20I (Alpha, V1)",1e-5
2020-02-21,0,NA,"20J (Gamma, V3)",1e-5
2020-02-21,0,NA,21A (Delta),1e-5
2020-02-21,0,NA,21B (Kappa),1e-5
2020-02-21,0,NA,21C (Epsilon),1e-5
2020-02-21,0,NA,21D (Eta),1e-5
2020-02-21,0,NA,21F (Iota),1e-5
2020-02-21,0,NA,21G (Lambda),1e-5
2020-02-21,0,NA,21H (Mu),1e-5
2020-02-21,0,NA,21I (Delta),1e-5
2020-02-21,0,NA,21J (Delta),1e-5
2020-02-21,0,NA,21K (Omicron),1e-5
2020-02-21,0,NA,21L (Omicron),1e-5
2020-02-21,0,NA,21M (Omicron),1e-5
2020-02-21,0,NA,22A (Omicron),1e-5
2020-02-21,0,NA,22B (Omicron),1e-5
2020-02-21,0,NA,22C (Omicron),1e-5
2020-02-21,0,NA,22D (Omicron),1e-5
2020-02-21,0,NA,22E (Omicron),1e-5
2020-02-21,0,NA,22F (Omicron),1e-5
2020-02-21,0,NA,23A (Omicron),1e-5
2020-02-21,0,NA,recombinant,1e-5
2020-02-22,0,NA,19A,1e-5
2020-02-22,0,NA,19B,1e-5
2020-02-22,0,NA,20A,1e-5
2020-02-22,0,NA,20B,1e-5
2020-02-22,0,NA,20C,1e-5
2020-02-22,0,NA,20D,1e-5
2020-02-22,0,NA,20E (EU1),1e-5
2020-02-22,0,NA,20G,1e-5
2020-02-22,0,NA,"20H (Beta, V2)",1e-5
2020-02-22,0,NA,"20I (Alpha, V1)",1e-5
2020-02-22,0,NA,"20J (Gamma, V3)",1e-5
2020-02-22,0,NA,21A (Delta),1e-5
2020-02-22,0,NA,21B (Kappa),1e-5
2020-02-22,0,NA,21C (Epsilon),1e-5
2020-02-22,0,NA,21D (Eta),1e-5
2020-02-22,0,NA,21F (Iota),1e-5
2020-02-22,0,NA,21G (Lambda),1e-5
2020-02-22,0,NA,21H (Mu),1e-5
2020-02-22,0,NA,21I (Delta),1e-5
2020-02-22,0,NA,21J (Delta),1e-5
2020-02-22,0,NA,21K (Omicron),1e-5
2020-02-22,0,NA,21L (Omicron),1e-5
2020-02-22,0,NA,21M (Omicron),1e-5
2020-02-22,0,NA,22A (Omicron),1e-5
2020-02-22,0,NA,22B (Omicron),1e-5
2020-02-22,0,NA,22C (Omicron),1e-5
2020-02-22,0,NA,22D (Omicron),1e-5
2020-02-22,0,NA,22E (Omicron),1e-5
2020-02-22,0,NA,22F (Omicron),1e-5
2020-02-22,0,NA,23A (Omicron),1e-5
2020-02-22,0,NA,recombinant,1e-5
2020-02-23,0,NA,19A,1e-5
2020-02-23,0,NA,19B,1e-5
2020-02-23,0,NA,20A,1e-5
2020-02-23,0,NA,20B,1e-5
2020-02-23,0,NA,20C,1e-5
2020-02-23,0,NA,20D,1e-5
2020-02-23,0,NA,20E (EU1),1e-5
2020-02-23,0,NA,20G,1e-5
2020-02-23,0,NA,"20H (Beta, V2)",1e-5
2020-02-23,0,NA,"20I (Alpha, V1)",1e-5
2020-02-23,0,NA,"20J (Gamma, V3)",1e-5
2020-02-23,0,NA,21A (Delta),1e-5
2020-02-23,0,NA,21B (Kappa),1e-5
2020-02-23,0,NA,21C (Epsilon),1e-5
2020-02-23,0,NA,21D (Eta),1e-5
2020-02-23,0,NA,21F (Iota),1e-5
2020-02-23,0,NA,21G (Lambda),1e-5
2020-02-23,0,NA,21H (Mu),1e-5
2020-02-23,0,NA,21I (Delta),1e-5
2020-02-23,0,NA,21J (Delta),1e-5
2020-02-23,0,NA,21K (Omicron),1e-5
2020-02-23,0,NA,21L (Omicron),1e-5
2020-02-23,0,NA,21M (Omicron),1e-5
2020-02-23,0,NA,22A (Omicron),1e-5
2020-02-23,0,NA,22B (Omicron),1e-5
2020-02-23,0,NA,22C (Omicron),1e-5
2020-02-23,0,NA,22D (Omicron),1e-5
2020-02-23,0,NA,22E (Omicron),1e-5
2020-02-23,0,NA,22F (Omicron),1e-5
2020-02-23,0,NA,23A (Omicron),1e-5
2020-02-23,0,NA,recombinant,1e-5
2020-02-24,0,NA,19A,1e-5
2020-02-24,0,NA,19B,1e-5
2020-02-24,0,NA,20A,1e-5
2020-02-24,0,NA,20B,1e-5
2020-02-24,0,NA,20C,1e-5
2020-02-24,0,NA,20D,1e-5
2020-02-24,0,NA,20E (EU1),1e-5
2020-02-24,0,NA,20G,1e-5
2020-02-24,0,NA,"20H (Beta, V2)",1e-5
2020-02-24,0,NA,"20I (Alpha, V1)",1e-5
2020-02-24,0,NA,"20J (Gamma, V3)",1e-5
2020-02-24,0,NA,21A (Delta),1e-5
2020-02-24,0,NA,21B (Kappa),1e-5
2020-02-24,0,NA,21C (Epsilon),1e-5
2020-02-24,0,NA,21D (Eta),1e-5
2020-02-24,0,NA,21F (Iota),1e-5
2020-02-24,0,NA,21G (Lambda),1e-5
2020-02-24,0,NA,21H (Mu),1e-5
2020-02-24,0,NA,21I (Delta),1e-5
2020-02-24,0,NA,21J (Delta),1e-5
2020-02-24,0,NA,21K (Omicron),1e-5
2020-02-24,0,NA,21L (Omicron),1e-5
2020-02-24,0,NA,21M (Omicron),1e-5
2020-02-24,0,NA,22A (Omicron),1e-5
2020-02-24,0,NA,22B (Omicron),1e-5
2020-02-24,0,NA,22C (Omicron),1e-5
2020-02-24,0,NA,22D (Omicron),1e-5
2020-02-24,0,NA,22E (Omicron),1e-5
2020-02-24,0,NA,22F (Omicron),1e-5
2020-02-24,0,NA,23A (Omicron),1e-5
2020-02-24,0,NA,recombinant,1e-5
2020-02-25,0,NA,19A,1e-5
2020-02-25,0,NA,19B,1e-5
2020-02-25,0,NA,20A,1e-5
2020-02-25,0,NA,20B,1e-5
2020-02-25,0,NA,20C,1e-5
2020-02-25,0,NA,20D,1e-5
2020-02-25,0,NA,20E (EU1),1e-5
2020-02-25,0,NA,20G,1e-5
2020-02-25,0,NA,"20H (Beta, V2)",1e-5
2020-02-25,0,NA,"20I (Alpha, V1)",1e-5
2020-02-25,0,NA,"20J (Gamma, V3)",1e-5
2020-02-25,0,NA,21A (Delta),1e-5
2020-02-25,0,NA,21B (Kappa),1e-5
2020-02-25,0,NA,21C (Epsilon),1e-5
2020-02-25,0,NA,21D (Eta),1e-5
2020-02-25,0,NA,21F (Iota),1e-5
2020-02-25,0,NA,21G (Lambda),1e-5
2020-02-25,0,NA,21H (Mu),1e-5
2020-02-25,0,NA,21I (Delta),1e-5
2020-02-25,0,NA,21J (Delta),1e-5
2020-02-25,0,NA,21K (Omicron),1e-5
2020-02-25,0,NA,21L (Omicron),1e-5
2020-02-25,0,NA,21M (Omicron),1e-5
2020-02-25,0,NA,22A (Omicron),1e-5
2020-02-25,0,NA,22B (Omicron),1e-5
2020-02-25,0,NA,22C (Omicron),1e-5
2020-02-25,0,NA,22D (Omicron),1e-5
2020-02-25,0,NA,22E (Omicron),1e-5
2020-02-25,0,NA,22F (Omicron),1e-5
2020-02-25,0,NA,23A (Omicron),1e-5
2020-02-25,0,NA,recombinant,1e-5
2020-02-26,0,NA,19A,1e-5
2020-02-26,0,NA,19B,1e-5
2020-02-26,0,NA,20A,1e-5
2020-02-26,0,NA,20B,1e-5
2020-02-26,0,NA,20C,1e-5
2020-02-26,0,NA,20D,1e-5
2020-02-26,0,NA,20E (EU1),1e-5
2020-02-26,0,NA,20G,1e-5
2020-02-26,0,NA,"20H (Beta, V2)",1e-5
2020-02-26,0,NA,"20I (Alpha, V1)",1e-5
2020-02-26,0,NA,"20J (Gamma, V3)",1e-5
2020-02-26,0,NA,21A (Delta),1e-5
2020-02-26,0,NA,21B (Kappa),1e-5
2020-02-26,0,NA,21C (Epsilon),1e-5
2020-02-26,0,NA,21D (Eta),1e-5
2020-02-26,0,NA,21F (Iota),1e-5
2020-02-26,0,NA,21G (Lambda),1e-5
2020-02-26,0,NA,21H (Mu),1e-5
2020-02-26,0,NA,21I (Delta),1e-5
2020-02-26,0,NA,21J (Delta),1e-5
2020-02-26,0,NA,21K (Omicron),1e-5
2020-02-26,0,NA,21L (Omicron),1e-5
2020-02-26,0,NA,21M (Omicron),1e-5
2020-02-26,0,NA,22A (Omicron),1e-5
2020-02-26,0,NA,22B (Omicron),1e-5
2020-02-26,0,NA,22C (Omicron),1e-5
2020-02-26,0,NA,22D (Omicron),1e-5
2020-02-26,0,NA,22E (Omicron),1e-5
2020-02-26,0,NA,22F (Omicron),1e-5
2020-02-26,0,NA,23A (Omicron),1e-5
2020-02-26,0,NA,recombinant,1e-5
2020-02-27,0,NA,19A,1e-5
2020-02-27,0,NA,19B,1e-5
2020-02-27,0,NA,20A,1e-5
2020-02-27,0,NA,20B,1e-5
2020-02-27,0,NA,20C,1e-5
2020-02-27,0,NA,20D,1e-5
2020-02-27,0,NA,20E (EU1),1e-5
2020-02-27,0,NA,20G,1e-5
2020-02-27,0,NA,"20H (Beta, V2)",1e-5
2020-02-27,0,NA,"20I (Alpha, V1)",1e-5
2020-02-27,0,NA,"20J (Gamma, V3)",1e-5
2020-02-27,0,NA,21A (Delta),1e-5
2020-02-27,0,NA,21B (Kappa),1e-5
2020-02-27,0,NA,21C (Epsilon),1e-5
2020-02-27,0,NA,21D (Eta),1e-5
2020-02-27,0,NA,21F (Iota),1e-5
2020-02-27,0,NA,21G (Lambda),1e-5
2020-02-27,0,NA,21H (Mu),1e-5
2020-02-27,0,NA,21I (Delta),1e-5
2020-02-27,0,NA,21J (Delta),1e-5
2020-02-27,0,NA,21K (Omicron),1e-5
2020-02-27,0,NA,21L (Omicron),1e-5
2020-02-27,0,NA,21M (Omicron),1e-5
2020-02-27,0,NA,22A (Omicron),1e-5
2020-02-27,0,NA,22B (Omicron),1e-5
2020-02-27,0,NA,22C (Omicron),1e-5
2020-02-27,0,NA,22D (Omicron),1e-5
2020-02-27,0,NA,22E (Omicron),1e-5
2020-02-27,0,NA,22F (Omicron),1e-5
2020-02-27,0,NA,23A (Omicron),1e-5
2020-02-27,0,NA,recombinant,1e-5
2020-02-28,0,NA,19A,1e-5
2020-02-28,0,NA,19B,1e-5
2020-02-28,0,NA,20A,1e-5
2020-02-28,0,NA,20B,1e-5
2020-02-28,0,NA,20C,1e-5
2020-02-28,0,NA,20D,1e-5
2020-02-28,0,NA,20E (EU1),1e-5
2020-02-28,0,NA,20G,1e-5
2020-02-28,0,NA,"20H (Beta, V2)",1e-5
2020-02-28,0,NA,"20I (Alpha, V1)",1e-5
2020-02-28,0,NA,"20J (Gamma, V3)",1e-5
2020-02-28,0,NA,21A (Delta),1e-5
2020-02-28,0,NA,21B (Kappa),1e-5
2020-02-28,0,NA,21C (Epsilon),1e-5
2020-02-28,0,NA,21D (Eta),1e-5
2020-02-28,0,NA,21F (Iota),1e-5
2020-02-28,0,NA,21G (Lambda),1e-5
2020-02-28,0,NA,21H (Mu),1e-5
2020-02-28,0,NA,21I (Delta),1e-5
2020-02-28,0,NA,21J (Delta),1e-5
2020-02-28,0,NA,21K (Omicron),1e-5
2020-02-28,0,NA,21L (Omicron),1e-5
2020-02-28,0,NA,21M (Omicron),1e-5
2020-02-28,0,NA,22A (Omicron),1e-5
2020-02-28,0,NA,22B (Omicron),1e-5
2020-02-28,0,NA,22C (Omicron),1e-5
2020-02-28,0,NA,22D (Omicron),1e-5
2020-02-28,0,NA,22E (Omicron),1e-5
2020-02-28,0,NA,22F (Omicron),1e-5
2020-02-28,0,NA,23A (Omicron),1e-5
2020-02-28,0,NA,recombinant,1e-5
2020-02-29,0,NA,19A,1e-5
2020-02-29,0,NA,19B,1e-5
2020-02-29,0,NA,20A,1e-5
2020-02-29,0,NA,20B,1e-5
2020-02-29,0,NA,20C,1e-5
2020-02-29,0,NA,20D,1e-5
2020-02-29,0,NA,20E (EU1),1e-5
2020-02-29,0,NA,20G,1e-5
2020-02-29,0,NA,"20H (Beta, V2)",1e-5
2020-02-29,0,NA,"20I (Alpha, V1)",1e-5
2020-02-29,0,NA,"20J (Gamma, V3)",1e-5
2020-02-29,0,NA,21A (Delta),1e-5
2020-02-29,0,NA,21B (Kappa),1e-5
2020-02-29,0,NA,21C (Epsilon),1e-5
2020-02-29,0,NA,21D (Eta),1e-5
2020-02-29,0,NA,21F (Iota),1e-5
2020-02-29,0,NA,21G (Lambda),1e-5
2020-02-29,0,NA,21H (Mu),1e-5
2020-02-29,0,NA,21I (Delta),1e-5
2020-02-29,0,NA,21J (Delta),1e-5
2020-02-29,0,NA,21K (Omicron),1e-5
2020-02-29,0,NA,21L (Omicron),1e-5
2020-02-29,0,NA,21M (Omicron),1e-5
2020-02-29,0,NA,22A (Omicron),1e-5
2020-02-29,0,NA,22B (Omicron),1e-5
2020-02-29,0,NA,22C (Omicron),1e-5
2020-02-29,0,NA,22D (Omicron),1e-5
2020-02-29,0,NA,22E (Omicron),1e-5
2020-02-29,0,NA,22F (Omicron),1e-5
2020-02-29,0,NA,23A (Omicron),1e-5
2020-02-29,0,NA,recombinant,1e-5
2020-03-01,0,NA,19A,1e-5
2020-03-01,0,NA,19B,1e-5
2020-03-01,0,NA,20A,1e-5
2020-03-01,0,NA,20B,1e-5
2020-03-01,0,NA,20C,1e-5
2020-03-01,0,NA,20D,1e-5
2020-03-01,0,NA,20E (EU1),1e-5
2020-03-01,0,NA,20G,1e-5
2020-03-01,0,NA,"20H (Beta, V2)",1e-5
2020-03-01,0,NA,"20I (Alpha, V1)",1e-5
2020-03-01,0,NA,"20J (Gamma, V3)",1e-5
2020-03-01,0,NA,21A (Delta),1e-5
2020-03-01,0,NA,21B (Kappa),1e-5
2020-03-01,0,NA,21C (Epsilon),1e-5
2020-03-01,0,NA,21D (Eta),1e-5
2020-03-01,0,NA,21F (Iota),1e-5
2020-03-01,0,NA,21G (Lambda),1e-5
2020-03-01,0,NA,21H (Mu),1e-5
2020-03-01,0,NA,21I (Delta),1e-5
2020-03-01,0,NA,21J (Delta),1e-5
2020-03-01,0,NA,21K (Omicron),1e-5
2020-03-01,0,NA,21L (Omicron),1e-5
2020-03-01,0,NA,21M (Omicron),1e-5
2020-03-01,0,NA,22A (Omicron),1e-5
2020-03-01,0,NA,22B (Omicron),1e-5
2020-03-01,0,NA,22C (Omicron),1e-5
2020-03-01,0,NA,22D (Omicron),1e-5
2020-03-01,0,NA,22E (Omicron),1e-5
2020-03-01,0,NA,22F (Omicron),1e-5
2020-03-01,0,NA,23A (Omicron),1e-5
2020-03-01,0,NA,recombinant,1e-5
2020-03-02,0,NA,19A,1e-5
2020-03-02,0,NA,19B,1e-5
2020-03-02,0,NA,20A,1e-5
2020-03-02,0,NA,20B,1e-5
2020-03-02,0,NA,20C,1e-5
2020-03-02,0,NA,20D,1e-5
2020-03-02,0,NA,20E (EU1),1e-5
2020-03-02,0,NA,20G,1e-5
2020-03-02,0,NA,"20H (Beta, V2)",1e-5
2020-03-02,0,NA,"20I (Alpha, V1)",1e-5
2020-03-02,0,NA,"20J (Gamma, V3)",1e-5
2020-03-02,0,NA,21A (Delta),1e-5
2020-03-02,0,NA,21B (Kappa),1e-5
2020-03-02,0,NA,21C (Epsilon),1e-5
2020-03-02,0,NA,21D (Eta),1e-5
2020-03-02,0,NA,21F (Iota),1e-5
2020-03-02,0,NA,21G (Lambda),1e-5
2020-03-02,0,NA,21H (Mu),1e-5
2020-03-02,0,NA,21I (Delta),1e-5
2020-03-02,0,NA,21J (Delta),1e-5
2020-03-02,0,NA,21K (Omicron),1e-5
2020-03-02,0,NA,21L (Omicron),1e-5
2020-03-02,0,NA,21M (Omicron),1e-5
2020-03-02,0,NA,22A (Omicron),1e-5
2020-03-02,0,NA,22B (Omicron),1e-5
2020-03-02,0,NA,22C (Omicron),1e-5
2020-03-02,0,NA,22D (Omicron),1e-5
2020-03-02,0,NA,22E (Omicron),1e-5
2020-03-02,0,NA,22F (Omicron),1e-5
2020-03-02,0,NA,23A (Omicron),1e-5
2020-03-02,0,NA,recombinant,1e-5
2020-03-03,1,1,19A,1
2020-03-03,0,1,19B,1e-5
2020-03-03,0,1,20A,1e-5
2020-03-03,0,1,20B,1e-5
2020-03-03,0,1,20C,1e-5
2020-03-03,0,1,20D,1e-5
2020-03-03,0,1,20E (EU1),1e-5
2020-03-03,0,1,20G,1e-5
2020-03-03,0,1,"20H (Beta, V2)",1e-5
2020-03-03,0,1,"20I (Alpha, V1)",1e-5
2020-03-03,0,1,"20J (Gamma, V3)",1e-5
2020-03-03,0,1,21A (Delta),1e-5
2020-03-03,0,1,21B (Kappa),1e-5
2020-03-03,0,1,21C (Epsilon),1e-5
2020-03-03,0,1,21D (Eta),1e-5
2020-03-03,0,1,21F (Iota),1e-5
2020-03-03,0,1,21G (Lambda),1e-5
2020-03-03,0,1,21H (Mu),1e-5
2020-03-03,0,1,21I (Delta),1e-5
2020-03-03,0,1,21J (Delta),1e-5
2020-03-03,0,1,21K (Omicron),1e-5
2020-03-03,0,1,21L (Omicron),1e-5
2020-03-03,0,1,21M (Omicron),1e-5
2020-03-03,0,1,22A (Omicron),1e-5
2020-03-03,0,1,22B (Omicron),1e-5
2020-03-03,0,1,22C (Omicron),1e-5
2020-03-03,0,1,22D (Omicron),1e-5
2020-03-03,0,1,22E (Omicron),1e-5
2020-03-03,0,1,22F (Omicron),1e-5
2020-03-03,0,1,23A (Omicron),1e-5
2020-03-03,0,1,recombinant,1e-5
2020-03-04,0,4,19A,1e-5
2020-03-04,0,4,19B,1e-5
2020-03-04,4,4,20A,1
2020-03-04,0,4,20B,1e-5
2020-03-04,0,4,20C,1e-5
2020-03-04,0,4,20D,1e-5
2020-03-04,0,4,20E (EU1),1e-5
2020-03-04,0,4,20G,1e-5
2020-03-04,0,4,"20H (Beta, V2)",1e-5
2020-03-04,0,4,"20I (Alpha, V1)",1e-5
2020-03-04,0,4,"20J (Gamma, V3)",1e-5
2020-03-04,0,4,21A (Delta),1e-5
2020-03-04,0,4,21B (Kappa),1e-5
2020-03-04,0,4,21C (Epsilon),1e-5
2020-03-04,0,4,21D (Eta),1e-5
2020-03-04,0,4,21F (Iota),1e-5
2020-03-04,0,4,21G (Lambda),1e-5
2020-03-04,0,4,21H (Mu),1e-5
2020-03-04,0,4,21I (Delta),1e-5
2020-03-04,0,4,21J (Delta),1e-5
2020-03-04,0,4,21K (Omicron),1e-5
2020-03-04,0,4,21L (Omicron),1e-5
2020-03-04,0,4,21M (Omicron),1e-5
2020-03-04,0,4,22A (Omicron),1e-5
2020-03-04,0,4,22B (Omicron),1e-5
2020-03-04,0,4,22C (Omicron),1e-5
2020-03-04,0,4,22D (Omicron),1e-5
2020-03-04,0,4,22E (Omicron),1e-5
2020-03-04,0,4,22F (Omicron),1e-5
2020-03-04,0,4,23A (Omicron),1e-5
2020-03-04,0,4,recombinant,1e-5
2020-03-05,2,8,19A,0.25
2020-03-05,0,8,19B,1e-5
2020-03-05,6,8,20A,0.75
2020-03-05,0,8,20B,1e-5
2020-03-05,0,8,20C,1e-5
2020-03-05,0,8,20D,1e-5
2020-03-05,0,8,20E (EU1),1e-5
2020-03-05,0,8,20G,1e-5
2020-03-05,0,8,"20H (Beta, V2)",1e-5
2020-03-05,0,8,"20I (Alpha, V1)",1e-5
2020-03-05,0,8,"20J (Gamma, V3)",1e-5
2020-03-05,0,8,21A (Delta),1e-5
2020-03-05,0,8,21B (Kappa),1e-5
2020-03-05,0,8,21C (Epsilon),1e-5
2020-03-05,0,8,21D (Eta),1e-5
2020-03-05,0,8,21F (Iota),1e-5
2020-03-05,0,8,21G (Lambda),1e-5
2020-03-05,0,8,21H (Mu),1e-5
2020-03-05,0,8,21I (Delta),1e-5
2020-03-05,0,8,21J (Delta),1e-5
2020-03-05,0,8,21K (Omicron),1e-5
2020-03-05,0,8,21L (Omicron),1e-5
2020-03-05,0,8,21M (Omicron),1e-5
2020-03-05,0,8,22A (Omicron),1e-5
2020-03-05,0,8,22B (Omicron),1e-5
2020-03-05,0,8,22C (Omicron),1e-5
2020-03-05,0,8,22D (Omicron),1e-5
2020-03-05,0,8,22E (Omicron),1e-5
2020-03-05,0,8,22F (Omicron),1e-5
2020-03-05,0,8,23A (Omicron),1e-5
2020-03-05,0,8,recombinant,1e-5
2020-03-06,0,10,19A,1e-5
2020-03-06,0,10,19B,1e-5
2020-03-06,10,10,20A,1
2020-03-06,0,10,20B,1e-5
2020-03-06,0,10,20C,1e-5
2020-03-06,0,10,20D,1e-5
2020-03-06,0,10,20E (EU1),1e-5
2020-03-06,0,10,20G,1e-5
2020-03-06,0,10,"20H (Beta, V2)",1e-5
2020-03-06,0,10,"20I (Alpha, V1)",1e-5
2020-03-06,0,10,"20J (Gamma, V3)",1e-5
2020-03-06,0,10,21A (Delta),1e-5
2020-03-06,0,10,21B (Kappa),1e-5
2020-03-06,0,10,21C (Epsilon),1e-5
2020-03-06,0,10,21D (Eta),1e-5
2020-03-06,0,10,21F (Iota),1e-5
2020-03-06,0,10,21G (Lambda),1e-5
2020-03-06,0,10,21H (Mu),1e-5
2020-03-06,0,10,21I (Delta),1e-5
2020-03-06,0,10,21J (Delta),1e-5
